method,run,seed,crossover_rate,crossover_rate_final,allow_shape_mismatch_crossover,crossover_attempts,crossover_shape_match_events,crossover_shape_match_layers,crossover_shape_match_rate,crossover_shape_mismatch_events,crossover_shape_mismatch_layers,crossover_shape_mismatch_rate,final_loss,final_accuracy,final_params,final_topology,final_topology_share,most_common_topology,most_common_topology_share,first_final_topology_generation,first_majority_topology_generation,wall_seconds
svd_crossover_same_dim,32,32,0.7,,False,3957,2570,4419,0.649481930755623,1395,2382,0.3525398028809704,0.49489898851282016,0.8472222222222222,2560,64-34-10,0.6,64-34-10,0.6,281,293,60.328953600001114
svd_crossover_same_dim,33,33,0.7,,False,4025,2597,3424,0.6452173913043479,1082,1570,0.26881987577639754,0.8348331619582894,0.7694444444444445,650,64-10,0.95,64-10,0.95,1,1,53.949597099999664
svd_crossover_same_dim,34,34,0.7,,False,3989,2543,5048,0.637503133617448,1752,3402,0.43920782150915016,0.6347102890712313,0.8083333333333333,2449,64-27-18-10,0.55,64-27-18-10,0.55,282,300,60.74052210000082
svd_crossover_same_dim,35,35,0.7,,False,4028,2235,4329,0.5548659384309831,1365,2499,0.33887785501489576,0.8149064051792417,0.8027777777777778,1585,64-21-10,0.5,64-21-10,0.5,20,293,57.453305099996214
svd_crossover_same_dim,36,36,0.7,,False,4063,2268,4132,0.5582082205267044,1373,2331,0.3379276396751169,0.7138373543881161,0.8138888888888889,650,64-10,0.95,64-10,0.95,1,1,57.55206229999749
svd_crossover_same_dim,37,37,0.7,,False,3975,2608,3690,0.6561006289308177,916,1367,0.23044025157232703,0.944957813528763,0.7166666666666667,650,64-10,0.9,64-10,0.9,1,1,54.019961600002716
svd_crossover_same_dim,38,38,0.7,,False,4004,2067,3896,0.5162337662337663,1725,3008,0.4308191808191808,0.704262303596138,0.7722222222222223,2110,64-28-10,0.6,64-28-10,0.6,155,300,59.018921200004115
svd_crossover_same_dim,39,39,0.7,,False,3962,2289,4431,0.5777385159010601,1288,2321,0.3250883392226148,0.794357665521322,0.7527777777777778,2785,64-37-10,0.75,64-37-10,0.75,2,58,58.32456299999467
svd_crossover_same_dim,40,40,0.7,,False,3986,2477,4940,0.6214249874560963,1375,2647,0.3449573507275464,0.4736434685932017,0.875,1585,64-21-10,0.75,64-21-10,0.75,13,300,59.032877099998586
svd_crossover_same_dim,41,41,0.7,,False,3996,2516,4601,0.6296296296296297,1181,2012,0.2955455455455455,0.5314756460594207,0.85,3085,64-41-10,0.15,64-42-10,0.6,130,219,60.17984489999799
svd_crossover_same_dim,42,42,0.7,,False,4022,2600,4860,0.6464445549477872,1248,2209,0.31029338637493786,0.7338481672277698,0.7666666666666667,3085,64-41-10,0.05,64-42-10,0.6,300,301,58.387649399999646
svd_crossover_same_dim,43,43,0.7,,False,4031,2282,4133,0.5661126271396676,1299,2328,0.3222525427933515,0.7637506105130688,0.7888888888888889,1210,64-16-10,0.45,64-16-10,0.45,282,301,56.74385820000316
svd_crossover_same_dim,44,44,0.7,,False,3916,2472,3975,0.6312563840653729,1002,1639,0.25587334014300306,0.8282475778875803,0.75,2860,64-38-10,0.1,64-39-10,0.7,26,301,56.00431099999696
svd_crossover_same_dim,45,45,0.7,,False,3987,2587,3537,0.6488587910709807,973,1576,0.24404314020566842,0.8449997647206395,0.7777777777777778,650,64-10,1.0,64-10,1.0,1,1,53.78985210000246
svd_crossover_same_dim,46,46,0.7,,False,3923,2335,4281,0.5952077491715524,1534,2787,0.3910272750446087,0.764980204925883,0.7861111111111111,650,64-10,0.95,64-10,0.95,1,1,60.771849400000065
svd_crossover_same_dim,47,47,0.7,,False,3993,2772,3794,0.6942148760330579,773,1333,0.19358878036563987,0.9344616687942281,0.7361111111111112,1360,64-18-10,0.9,64-18-10,0.9,261,277,52.720582599999034
svd_crossover_same_dim,48,48,0.7,,False,3993,2573,4449,0.6443776609065865,1413,2401,0.3538692712246431,0.43492606905088366,0.8722222222222222,2485,64-33-10,0.7,64-33-10,0.7,274,290,60.034293899996555
svd_crossover_same_dim,49,49,0.7,,False,4014,2372,4565,0.5909317389138017,1430,2396,0.35625311410064775,0.44469276556144227,0.8861111111111111,2860,64-38-10,0.75,64-38-10,0.75,6,269,60.925796000003174
svd_crossover_same_dim,50,50,0.7,,False,3953,2378,4165,0.6015684290412345,1536,2670,0.38856564634454843,0.544965936930774,0.8388888888888889,3519,64-37-23-10,0.35,64-37-10,0.6,3,265,60.13390039999649
svd_crossover_same_dim,51,51,0.7,,False,4046,2542,4357,0.6282748393475037,1362,2371,0.33662876915472073,0.6447081660310751,0.8444444444444444,2710,64-36-10,0.6,64-36-10,0.6,10,69,58.934250799997244
svd_crossover_same_dim,52,52,0.7,,False,4091,2514,5069,0.6145196773405035,1596,2921,0.39012466389635786,0.5249910509250633,0.8527777777777777,2935,64-39-10,0.3,64-38-10,0.55,47,123,63.11619939999946
svd_crossover_same_dim,53,53,0.7,,False,4004,2340,4508,0.5844155844155844,1726,3115,0.43106893106893107,0.4933651177849423,0.8722222222222222,2560,64-34-10,0.75,64-34-10,0.75,284,296,61.099660899999435
svd_crossover_same_dim,54,54,0.7,,False,3980,2307,4646,0.5796482412060302,1556,3067,0.39095477386934674,0.7332945178401195,0.75,3085,64-41-10,0.05,64-42-10,0.75,246,301,60.42431629999919
svd_crossover_same_dim,55,55,0.7,,False,4009,2385,4733,0.5949114492392118,1473,2862,0.367423297580444,0.6444106654215304,0.7722222222222223,1135,64-15-10,0.65,64-15-10,0.65,255,259,58.56314289999864
svd_crossover_same_dim,56,56,0.7,,False,3960,2449,4058,0.6184343434343434,1232,2137,0.3111111111111111,0.7848432821412561,0.7888888888888889,1585,64-21-10,0.65,64-21-10,0.65,120,264,56.16181089999736
svd_crossover_same_dim,57,57,0.7,,False,4023,2511,4492,0.6241610738255033,1554,2646,0.3862788963460104,0.574948387004051,0.8638888888888889,650,64-10,0.95,64-10,0.95,1,1,58.627579500003776
svd_crossover_same_dim,58,58,0.7,,False,3991,2304,4426,0.5772989225757955,1439,2723,0.3605612628413931,0.7516661412664323,0.7833333333333333,1960,64-26-10,0.05,64-27-10,0.9,288,301,59.5411621999956
svd_crossover_same_dim,59,59,0.7,,False,3988,2564,4831,0.6429287863590772,1439,2461,0.3608324974924774,0.593948594268342,0.8361111111111111,2785,64-37-10,0.25,64-38-10,0.5,1,23,62.078356999998505
svd_crossover_same_dim,60,60,0.7,,False,4014,2248,4375,0.560039860488291,1618,2752,0.40308918784255104,0.6444658056970025,0.8055555555555556,2710,64-36-10,0.4,64-36-10,0.4,2,291,60.7210677999974
svd_crossover_same_dim,61,61,0.7,,False,4036,2777,4205,0.6880574826560951,870,1315,0.2155599603567889,0.78340185921613,0.8138888888888889,650,64-10,1.0,64-10,1.0,1,1,56.2829708000063
svd_crossover_same_dim,62,62,0.7,,False,3959,2353,4496,0.5943420055569588,1421,2524,0.35892902248042435,0.46460532848368685,0.8527777777777777,2260,64-30-10,0.75,64-30-10,0.75,262,296,59.94224779999786
svd_crossover_same_dim,63,63,0.7,,False,4080,2423,4131,0.5938725490196078,1376,2404,0.33725490196078434,0.7342621520276938,0.7527777777777778,1510,64-20-10,0.15,64-21-10,0.7,224,301,56.66429049999715
svd_crossover_same_dim,64,64,0.7,,False,4037,2205,4285,0.546197671538271,1438,2659,0.3562051027991083,0.6849690421494492,0.8277777777777777,1885,64-25-10,0.75,64-25-10,0.75,122,295,58.43717800000013
svd_crossover_same_dim,65,65,0.7,,False,4023,2548,5198,0.6333581904051703,1471,2838,0.3656475267213522,0.6093498270297056,0.8222222222222222,1510,64-20-10,0.2,64-21-10,0.5,50,273,60.29709269999876
svd_crossover_same_dim,66,66,0.7,,False,3996,2411,3397,0.6033533533533534,1138,1678,0.2847847847847848,0.99479481666288,0.6888888888888889,650,64-10,0.95,64-10,0.95,1,1,54.546188899999834
svd_crossover_same_dim,67,67,0.7,,False,3984,2137,3641,0.5363955823293173,1650,2830,0.4141566265060241,0.5933135569396991,0.8527777777777777,650,64-10,0.95,64-10,0.95,1,1,59.019815599996946
svd_crossover_same_dim,68,68,0.7,,False,3996,2316,3622,0.5795795795795796,1176,1967,0.29429429429429427,0.8520551541021072,0.7527777777777778,650,64-10,1.0,64-10,1.0,1,1,55.527846999997564
svd_crossover_same_dim,69,69,0.7,,False,4042,2339,3431,0.578673923800099,1319,2098,0.32632360217714,0.8735678012621709,0.7388888888888889,650,64-10,0.35,64-32-10,0.45,1,1,54.746823599998606
svd_crossover_same_dim,70,70,0.7,,False,4019,2408,4576,0.5991540184125405,1508,2567,0.37521771584971386,0.5743624525841454,0.8444444444444444,2710,64-36-10,0.9,64-36-10,0.9,3,34,60.881248500001675
svd_crossover_same_dim,71,71,0.7,,False,4010,2588,5049,0.6453865336658354,1542,2850,0.38453865336658355,0.5149421300947797,0.8638888888888889,1810,64-24-10,0.8,64-24-10,0.8,22,287,60.21809249999933
svd_crossover_same_dim,72,72,0.7,,False,3969,2195,4118,0.5530360292265054,1588,2997,0.400100781053162,0.7438964665026419,0.8055555555555556,2335,64-31-10,0.75,64-31-10,0.75,101,286,60.41234489999624
svd_crossover_same_dim,73,73,0.7,,False,3999,2442,4761,0.6106526631657915,1578,3162,0.3945986496624156,0.5948463985871716,0.8222222222222222,1585,64-21-10,0.75,64-21-10,0.75,51,75,61.462190099999134
svd_crossover_same_dim,74,74,0.7,,False,4033,2712,5633,0.672452268782544,1844,3794,0.4572278700719068,0.662696763168101,0.8222222222222222,3010,64-40-10,0.1,64-41-10,0.7,287,301,63.88636160000169
svd_crossover_same_dim,75,75,0.7,,False,3952,2626,5484,0.6644736842105263,1634,3397,0.41346153846153844,0.5054077686812584,0.8472222222222222,1660,64-22-10,0.1,64-23-10,0.9,19,301,62.02618639999855
svd_crossover_same_dim,76,76,0.7,,False,3964,2580,4498,0.6508577194752775,1318,2347,0.33249243188698285,0.7239352757180149,0.7583333333333333,2485,64-33-10,0.6,64-33-10,0.6,283,297,59.32954410000093
svd_crossover_same_dim,77,77,0.7,,False,3992,2403,4272,0.6019539078156313,1408,2571,0.3527054108216433,0.8143283241637275,0.7861111111111111,2335,64-31-10,0.75,64-31-10,0.75,289,297,59.920338300005824
svd_crossover_same_dim,78,78,0.7,,False,3992,2415,4312,0.6049599198396793,1254,2243,0.31412825651302606,0.574159176416116,0.8333333333333334,3663,64-41-19-10,0.05,64-18-10,0.75,278,301,57.08660360000067
svd_crossover_same_dim,79,79,0.7,,False,3955,2615,4867,0.661188369152971,1337,2410,0.3380530973451327,0.4233946802959232,0.8916666666666667,2485,64-33-10,0.15,64-34-10,0.6,69,301,61.646383599996625
svd_crossover_same_dim,80,80,0.7,,False,3958,2492,4779,0.6296109146033351,1422,2652,0.3592723597776655,0.7243857222882956,0.7944444444444444,2785,64-37-10,0.7,64-37-10,0.7,1,14,60.534075499999744
svd_crossover_same_dim,81,81,0.7,,False,4002,2246,4038,0.5612193903048476,1347,2446,0.3365817091454273,0.8836077613743007,0.7388888888888889,2635,64-35-10,0.7,64-35-10,0.7,20,298,57.1849019999936
svd_crossover_same_dim,82,82,0.7,,False,3926,2826,3565,0.7198166072338258,803,1215,0.20453387671930717,1.0148301782236862,0.7083333333333334,650,64-10,1.0,64-10,1.0,1,1,52.9718869999997
svd_crossover_same_dim,83,83,0.7,,False,3979,2471,4963,0.6210103040965067,1703,3574,0.4279969841668761,0.6445437914299977,0.8055555555555556,2860,64-38-10,0.85,64-38-10,0.85,2,290,60.606807399999525
svd_crossover_same_dim,84,84,0.7,,False,4004,2314,4672,0.577922077922078,1443,2582,0.36038961038961037,0.8346948476530501,0.7527777777777778,2860,64-38-10,0.4,64-37-10,0.45,4,104,61.10633429999871
svd_crossover_same_dim,85,85,0.7,,False,3959,2585,3433,0.6529426622884567,1018,1620,0.2571356403132104,0.9247444816271977,0.7388888888888889,650,64-10,0.95,64-10,0.95,1,1,53.50850910000008
svd_crossover_same_dim,86,86,0.7,,False,4054,2479,4638,0.6114948199309325,1498,2805,0.3695115934879132,0.5842945985004517,0.8472222222222222,2560,64-34-10,0.1,64-35-10,0.7,76,301,59.61773979999998
svd_crossover_same_dim,87,87,0.7,,False,3935,2277,4365,0.5786531130876748,1501,2740,0.3814485387547649,0.5346500370027973,0.8694444444444445,2785,64-37-10,0.9,64-37-10,0.9,1,15,62.01468010000099
svd_crossover_same_dim,88,88,0.7,,False,3938,2463,4606,0.6254443880142204,1359,2602,0.34509903504316913,0.7834723929620454,0.7444444444444445,1510,64-20-10,0.8,64-20-10,0.8,244,296,58.72209019999718
svd_crossover_same_dim,89,89,0.7,,False,3975,2391,4514,0.6015094339622642,1359,2472,0.3418867924528302,0.5448862281830196,0.8416666666666667,1360,64-18-10,0.7,64-18-10,0.7,276,280,58.25051249999524
svd_crossover_same_dim,90,90,0.7,,False,3958,2459,4601,0.6212733703890854,1231,2177,0.31101566447700857,0.6736384927834316,0.7916666666666666,1585,64-21-10,0.4,64-21-10,0.4,97,291,59.26387589999649
svd_crossover_same_dim,91,91,0.7,,False,4001,2287,4434,0.5716070982254436,1435,2424,0.3586603349162709,0.634797091445847,0.8166666666666667,2785,64-37-10,0.35,64-36-10,0.45,1,5,64.29095500000403
svd_crossover_same_dim,92,92,0.7,,False,3990,2358,4241,0.5909774436090226,1366,2403,0.3423558897243108,0.7133910935271004,0.7694444444444445,2335,64-31-10,0.7,64-31-10,0.7,232,275,59.40680219999922
svd_crossover_same_dim,93,93,0.7,,False,4000,2805,6090,0.70125,1616,3339,0.404,0.6146026792562997,0.8388888888888889,2079,64-21-22-10,0.35,64-21-22-10,0.35,256,301,63.052005700003065
svd_crossover_same_dim,94,94,0.7,,False,3975,2413,4297,0.6070440251572327,1422,2659,0.35773584905660377,0.68159838944969,0.8222222222222222,2785,64-37-10,0.6,64-37-10,0.6,2,55,57.52862440000172
svd_crossover_same_dim,95,95,0.7,,False,3978,2485,3964,0.6246857717445953,1078,1948,0.2709904474610357,0.793440678780473,0.8277777777777777,2935,64-39-10,0.1,64-40-10,0.45,103,301,55.983428899999126
svd_crossover_same_dim,96,96,0.7,,False,3965,2601,3208,0.6559899117276167,791,1126,0.19949558638083228,0.9448230463300946,0.7611111111111111,650,64-10,0.9,64-10,0.9,1,1,51.57566550000047
svd_crossover_same_dim,97,97,0.7,,False,3986,2452,3773,0.6151530356246864,1162,1878,0.2915203211239338,0.7844649940437647,0.7694444444444445,2860,64-38-10,0.2,64-37-10,0.65,4,256,55.6967061999967
svd_crossover_same_dim,98,98,0.7,,False,4059,2368,4083,0.5833949248583395,1251,2175,0.3082039911308204,0.7346272733459144,0.7722222222222223,3767,64-41-21-10,0.65,64-41-21-10,0.65,284,299,57.42197329999908
svd_crossover_same_dim,99,99,0.7,,False,4046,2606,3675,0.6440929312901631,1139,1761,0.2815126050420168,0.8316480180186931,0.7638888888888888,650,64-10,0.95,64-10,0.95,1,1,54.51490979999653
