method,run,seed,crossover_rate,crossover_rate_final,allow_shape_mismatch_crossover,crossover_attempts,crossover_shape_match_events,crossover_shape_match_layers,crossover_shape_match_rate,crossover_shape_mismatch_events,crossover_shape_mismatch_layers,crossover_shape_mismatch_rate,final_loss,final_accuracy,final_params,final_topology,final_topology_share,most_common_topology,most_common_topology_share,first_final_topology_generation,first_majority_topology_generation,wall_seconds
svd_crossover_same_dim,15,15,1.0,,False,5700,3307,6325,0.5801754385964912,2236,4066,0.39228070175438595,0.4238159729313986,0.8666666666666667,1510,64-20-10,0.7,64-20-10,0.7,29,281,59.24074300000211
svd_crossover_same_dim,16,16,1.0,,False,5700,3673,4796,0.6443859649122807,1234,1709,0.21649122807017543,0.8447589983710609,0.7555555555555555,650,64-10,0.95,64-10,0.95,1,1,52.458248800001456
svd_crossover_same_dim,17,17,1.0,,False,5700,3383,6647,0.5935087719298245,1872,3529,0.32842105263157895,0.7038151983375768,0.8111111111111111,1585,64-21-10,0.9,64-21-10,0.9,88,273,57.71384519999992
svd_crossover_same_dim,18,18,1.0,,False,5700,3576,5750,0.6273684210526316,1970,3777,0.3456140350877193,0.6617198899515088,0.8083333333333333,1885,64-25-10,0.55,64-25-10,0.55,290,296,57.60421399999905
svd_crossover_same_dim,19,19,1.0,,False,5700,3624,6781,0.6357894736842106,1733,3160,0.30403508771929827,0.5645770749183986,0.8666666666666667,2410,64-32-10,0.2,64-33-10,0.4,219,272,59.89177660000132
svd_crossover_same_dim,20,20,1.0,,False,5700,4040,5009,0.7087719298245614,1081,1693,0.18964912280701754,0.8148096589076118,0.7888888888888889,650,64-10,0.95,64-10,0.95,1,1,52.05568740000308
svd_crossover_same_dim,21,21,1.0,,False,5700,3756,6336,0.6589473684210526,1905,3464,0.33421052631578946,0.7346910876659667,0.8027777777777778,650,64-10,0.9,64-10,0.9,1,1,56.854908400004206
svd_crossover_same_dim,22,22,1.0,,False,5700,3785,8155,0.6640350877192982,2142,4309,0.3757894736842105,0.624312609448321,0.8472222222222222,3611,64-41-18-10,0.25,64-18-10,0.55,121,301,61.19546750000154
svd_crossover_same_dim,23,23,1.0,,False,5700,3241,5762,0.5685964912280702,2086,3356,0.36596491228070177,0.7940705954029232,0.7333333333333333,1510,64-20-10,0.6,64-20-10,0.6,35,290,57.53278110000247
svd_crossover_same_dim,24,24,1.0,,False,5700,3549,4900,0.6226315789473684,1572,2442,0.27578947368421053,0.8948950515577296,0.7611111111111111,650,64-10,0.9,64-10,0.9,1,1,54.0914191999982
svd_crossover_same_dim,25,25,1.0,,False,5700,3278,6098,0.5750877192982456,1926,3454,0.33789473684210525,0.804438611172629,0.7583333333333333,1960,64-26-10,0.85,64-26-10,0.85,276,295,58.09015360000194
svd_crossover_same_dim,26,26,1.0,,False,5700,3565,6819,0.625438596491228,2265,4469,0.3973684210526316,0.7045170199906592,0.7666666666666667,1585,64-21-10,0.6,64-21-10,0.6,115,292,60.34962940000696
svd_crossover_same_dim,27,27,1.0,,False,5700,3285,6488,0.5763157894736842,2246,4462,0.39403508771929824,0.7549297080657371,0.8027777777777778,1285,64-17-10,0.5,64-17-10,0.5,130,289,59.73895900000207
svd_crossover_same_dim,28,28,1.0,,False,5700,3159,6133,0.5542105263157895,2442,4551,0.4284210526315789,0.6443208881765087,0.8138888888888889,2335,64-31-10,0.7,64-31-10,0.7,216,220,61.49646860000212
svd_crossover_same_dim,29,29,1.0,,False,5700,3099,5916,0.5436842105263158,2190,4014,0.38421052631578945,0.6649307333542096,0.8,1360,64-18-10,0.15,64-19-10,0.6,258,301,58.419734700000845
svd_crossover_same_dim,30,30,1.0,,False,5700,3504,6771,0.6147368421052631,1969,3680,0.34543859649122804,0.6542228157119048,0.8416666666666667,1435,64-19-10,0.65,64-19-10,0.65,95,294,57.88132729999779
svd_crossover_same_dim,31,31,1.0,,False,5700,3167,6193,0.5556140350877193,2545,4981,0.44649122807017544,0.5241911257992723,0.8694444444444445,1885,64-25-10,0.1,64-24-10,0.65,116,266,60.80589999999938
svd_crossover_same_dim,32,32,1.0,,False,5700,3518,6473,0.6171929824561404,1705,3062,0.29912280701754385,0.6944925433955992,0.7527777777777778,1585,64-21-10,0.35,64-20-10,0.5,126,248,57.29447490000166
svd_crossover_same_dim,33,33,1.0,,False,5700,3528,5328,0.6189473684210526,1772,2792,0.31087719298245614,0.8543960895855447,0.7583333333333333,650,64-10,1.0,64-10,1.0,1,1,55.268954200000735
svd_crossover_same_dim,34,34,1.0,,False,5700,3338,6327,0.5856140350877193,2145,3742,0.3763157894736842,0.5346837761006069,0.8361111111111111,3297,64-35-22-10,0.1,64-35-10,0.35,87,94,59.02216259999841
svd_crossover_same_dim,35,35,1.0,,False,5700,3435,5638,0.6026315789473684,1832,3095,0.3214035087719298,0.6548260754291789,0.825,650,64-10,0.95,64-10,0.95,1,1,57.34552600000461
svd_crossover_same_dim,36,36,1.0,,False,5700,3275,4895,0.5745614035087719,1985,3076,0.3482456140350877,0.8091732705411536,0.7666666666666667,650,64-10,1.0,64-10,1.0,1,1,55.617157400003634
svd_crossover_same_dim,37,37,1.0,,False,5700,3416,5112,0.5992982456140351,1702,2698,0.2985964912280702,1.0045020164455687,0.6833333333333333,650,64-10,1.0,64-10,1.0,1,1,54.57956369999738
svd_crossover_same_dim,38,38,1.0,,False,5700,3601,6425,0.6317543859649123,1884,3559,0.33052631578947367,0.5749662484179885,0.8472222222222222,650,64-10,1.0,64-10,1.0,1,1,57.5713592999964
svd_crossover_same_dim,39,39,1.0,,False,5700,3739,4985,0.6559649122807018,1274,1972,0.22350877192982457,0.8128212994373283,0.75,650,64-10,0.95,64-10,0.95,1,1,52.75824749999447
svd_crossover_same_dim,40,40,1.0,,False,5700,3144,5424,0.5515789473684211,2391,4332,0.41947368421052633,0.6048833458993984,0.825,650,64-10,0.7,64-10,0.7,1,1,59.213901699993585
svd_crossover_same_dim,41,41,1.0,,False,5700,3567,7088,0.6257894736842106,2067,3808,0.3626315789473684,0.5643575587232178,0.8388888888888889,1735,64-23-10,0.7,64-23-10,0.7,52,267,60.109937100001844
svd_crossover_same_dim,42,42,1.0,,False,5700,3471,6609,0.6089473684210527,2242,4177,0.3933333333333333,0.5647692156903878,0.8194444444444444,1510,64-20-10,0.65,64-20-10,0.65,228,299,60.043409800004156
svd_crossover_same_dim,43,43,1.0,,False,5700,3367,5091,0.590701754385965,1807,3114,0.31701754385964914,0.8948136128688702,0.7527777777777778,650,64-10,0.95,64-10,0.95,1,1,56.820435599998746
svd_crossover_same_dim,44,44,1.0,,False,5700,3303,6033,0.5794736842105264,2009,3677,0.3524561403508772,0.7648809143019372,0.7944444444444444,1510,64-20-10,0.4,64-20-10,0.4,56,250,57.478679899999406
svd_crossover_same_dim,45,45,1.0,,False,5700,3510,5178,0.6157894736842106,1728,2957,0.3031578947368421,0.754734851472379,0.8,650,64-10,0.75,64-10,0.75,1,1,55.16350040000543
svd_crossover_same_dim,46,46,1.0,,False,5700,3322,6148,0.5828070175438597,2629,4729,0.4612280701754386,0.6646518470916413,0.8083333333333333,2287,64-23-23-10,0.25,64-24-23-10,0.3,226,282,59.79049700000178
svd_crossover_same_dim,47,47,1.0,,False,5700,3423,6686,0.6005263157894737,2039,3853,0.35771929824561405,0.5744178095782024,0.8305555555555556,1435,64-19-10,0.35,64-19-10,0.35,260,292,58.80891590000101
svd_crossover_same_dim,48,48,1.0,,False,5700,3570,4624,0.6263157894736842,1471,2227,0.2580701754385965,0.9909254244147992,0.7305555555555555,2335,64-31-10,0.35,64-31-10,0.35,280,301,52.863068500002555
svd_crossover_same_dim,49,49,1.0,,False,5700,3851,4784,0.6756140350877193,1224,1917,0.21473684210526317,0.9348987775540404,0.7333333333333333,650,64-10,1.0,64-10,1.0,1,1,52.03946290000022
svd_crossover_same_dim,50,50,1.0,,False,5700,3449,5757,0.6050877192982456,1783,3259,0.31280701754385964,0.6927386157891007,0.7805555555555556,650,64-10,0.9,64-10,0.9,1,1,57.23941439999908
svd_crossover_same_dim,51,51,1.0,,False,5700,3202,5322,0.5617543859649122,2073,3660,0.3636842105263158,0.7927718692977186,0.7611111111111111,1885,64-25-10,0.25,64-26-10,0.6,281,301,56.53296609999961
svd_crossover_same_dim,52,52,1.0,,False,5700,3229,5551,0.5664912280701755,2005,3539,0.35175438596491226,0.7940360301260878,0.7861111111111111,650,64-10,0.9,64-10,0.9,1,1,57.368929299998854
svd_crossover_same_dim,53,53,1.0,,False,5700,3395,6660,0.5956140350877193,2297,4314,0.4029824561403509,0.5842117219456112,0.8027777777777778,2260,64-30-10,0.3,64-10,0.5,277,293,60.99769020000531
svd_crossover_same_dim,54,54,1.0,,False,5700,3549,6364,0.6226315789473684,1798,3109,0.3154385964912281,0.5249370694815524,0.8527777777777777,2785,64-37-10,0.7,64-37-10,0.7,2,276,60.58089589999872
svd_crossover_same_dim,55,55,1.0,,False,5700,3306,6398,0.58,2002,3484,0.3512280701754386,0.44440268935370175,0.8805555555555555,2710,64-36-10,0.5,64-36-10,0.5,3,270,60.538185299999896
svd_crossover_same_dim,56,56,1.0,,False,5700,3515,5978,0.6166666666666667,2083,3581,0.36543859649122806,0.5647590685669646,0.8194444444444444,2035,64-27-10,0.9,64-27-10,0.9,181,294,57.69704199999978
svd_crossover_same_dim,57,57,1.0,,False,5700,3236,5673,0.5677192982456141,1816,2966,0.31859649122807016,0.7447484781656174,0.7833333333333333,650,64-10,0.95,64-10,0.95,1,1,55.93409860000247
svd_crossover_same_dim,58,58,1.0,,False,5700,3075,6105,0.5394736842105263,2094,3795,0.36736842105263157,0.6643331867969196,0.825,2635,64-35-10,0.55,64-35-10,0.55,38,264,59.30921840000519
svd_crossover_same_dim,59,59,1.0,,False,5700,3529,7173,0.6191228070175439,1999,3943,0.3507017543859649,0.5798971609456931,0.8388888888888889,1660,64-22-10,0.05,64-24-10,0.75,42,301,59.62919479999982
svd_crossover_same_dim,60,60,1.0,,False,5700,3674,5154,0.6445614035087719,1238,2047,0.21719298245614035,0.8936358485111542,0.7444444444444445,650,64-10,1.0,64-10,1.0,1,1,53.86569529999542
svd_crossover_same_dim,61,61,1.0,,False,5700,3742,6807,0.6564912280701755,1461,2511,0.2563157894736842,0.7324677514039201,0.7777777777777778,2860,64-38-10,0.2,64-39-10,0.6,218,301,57.946946100004425
svd_crossover_same_dim,62,62,1.0,,False,5700,3322,6118,0.5828070175438597,1833,3545,0.3215789473684211,0.6044621602081678,0.8,1210,64-16-10,0.5,64-16-10,0.5,265,285,57.120924800001376
svd_crossover_same_dim,63,63,1.0,,False,5700,3615,6571,0.6342105263157894,2071,3996,0.36333333333333334,0.6341720724438814,0.8305555555555556,2110,64-28-10,0.55,64-28-10,0.55,255,300,59.00138590000279
svd_crossover_same_dim,64,64,1.0,,False,5700,3409,6425,0.5980701754385965,2046,3583,0.3589473684210526,0.6927652445805157,0.8166666666666667,2560,64-34-10,0.2,64-35-10,0.4,21,160,59.20928389999608
svd_crossover_same_dim,65,65,1.0,,False,5700,3497,6279,0.6135087719298246,1553,2701,0.2724561403508772,0.8449487058331453,0.7638888888888888,1510,64-20-10,0.65,64-20-10,0.65,153,243,55.59649950000312
svd_crossover_same_dim,66,66,1.0,,False,5700,3580,6801,0.6280701754385964,1820,3253,0.3192982456140351,0.514931668569314,0.85,2485,64-33-10,0.9,64-33-10,0.9,258,295,59.64670470000419
svd_crossover_same_dim,67,67,1.0,,False,5700,3540,6175,0.6210526315789474,1830,3352,0.32105263157894737,0.6626216344044651,0.7888888888888889,1435,64-19-10,0.9,64-19-10,0.9,129,282,57.1673609999998
svd_crossover_same_dim,68,68,1.0,,False,5700,3526,4568,0.6185964912280701,1613,2729,0.2829824561403509,0.974205925228247,0.6972222222222222,1660,64-22-10,0.15,64-10,0.8,63,301,53.542140099998505
svd_crossover_same_dim,69,69,1.0,,False,5700,3666,6585,0.6431578947368422,1742,3157,0.3056140350877193,0.562141020180034,0.8722222222222222,1585,64-21-10,0.8,64-21-10,0.8,63,298,57.020621999996365
svd_crossover_same_dim,70,70,1.0,,False,5700,3120,5693,0.5473684210526316,2036,3348,0.35719298245614034,0.7340599829750964,0.7666666666666667,2785,64-37-10,0.25,64-10,0.3,1,16,57.56197319999774
svd_crossover_same_dim,71,71,1.0,,False,5700,3182,6171,0.5582456140350878,2482,4558,0.43543859649122807,0.664983484792783,0.8,2449,64-27-18-10,0.1,64-26-18-10,0.4,264,270,60.59663320000254
svd_crossover_same_dim,72,72,1.0,,False,5700,3396,5303,0.5957894736842105,1752,2807,0.30736842105263157,0.8906135806097615,0.7,1735,64-23-10,0.2,64-24-10,0.6,119,301,55.20421379999607
svd_crossover_same_dim,73,73,1.0,,False,5700,3341,5836,0.586140350877193,2286,4399,0.4010526315789474,0.6446990748534808,0.8388888888888889,650,64-10,0.85,64-10,0.85,1,1,59.16549880000093
svd_crossover_same_dim,74,74,1.0,,False,5700,3892,6986,0.6828070175438596,2025,4203,0.35526315789473684,0.8044643234779575,0.7388888888888889,2034,64-22-18-10,0.75,64-22-18-10,0.75,250,258,58.73743129999639
svd_crossover_same_dim,75,75,1.0,,False,5700,3246,6041,0.5694736842105264,2124,3621,0.3726315789473684,0.6844221327183311,0.8,1510,64-20-10,0.5,64-20-10,0.5,41,256,58.033249899999646
svd_crossover_same_dim,76,76,1.0,,False,5700,3695,4857,0.6482456140350877,1424,2060,0.24982456140350878,0.9145252634151916,0.7333333333333333,650,64-10,0.9,64-10,0.9,1,1,52.915677699995285
svd_crossover_same_dim,77,77,1.0,,False,5700,3220,5509,0.5649122807017544,1866,3112,0.3273684210526316,0.9321020154821144,0.725,1885,64-25-10,0.9,64-25-10,0.9,69,298,56.1066662000012
svd_crossover_same_dim,78,78,1.0,,False,5700,3474,6792,0.6094736842105263,1738,3160,0.3049122807017544,0.6116850259730586,0.8194444444444444,1360,64-18-10,0.65,64-18-10,0.65,121,206,58.22042979999969
svd_crossover_same_dim,79,79,1.0,,False,5700,3381,6064,0.5931578947368421,2030,3436,0.356140350877193,0.72462102053217,0.7416666666666667,650,64-10,0.95,64-10,0.95,1,1,59.962834699996165
svd_crossover_same_dim,80,80,1.0,,False,5700,3719,6153,0.6524561403508772,1741,3173,0.30543859649122806,0.7447639777939646,0.7861111111111111,650,64-10,1.0,64-10,1.0,1,1,57.51648600000044
svd_crossover_same_dim,81,81,1.0,,False,5700,3451,5183,0.6054385964912281,1752,2826,0.30736842105263157,0.9136634832936738,0.7361111111111112,650,64-10,0.95,64-10,0.95,1,1,55.2489510000014
svd_crossover_same_dim,82,82,1.0,,False,5700,3845,4686,0.6745614035087719,1050,1414,0.18421052631578946,0.9732456985370269,0.7555555555555555,2860,64-38-10,0.05,64-38-23-10,0.4,8,301,51.42521809999744
svd_crossover_same_dim,83,83,1.0,,False,5700,3334,6492,0.5849122807017544,2153,3925,0.377719298245614,0.5845281847549613,0.8277777777777777,2860,64-38-10,0.8,64-38-10,0.8,6,35,59.63303630000155
svd_crossover_same_dim,84,84,1.0,,False,5700,3460,6141,0.6070175438596491,1826,3142,0.32035087719298244,0.7048901563934891,0.7972222222222223,1435,64-19-10,0.8,64-19-10,0.8,291,296,56.85635860000184
svd_crossover_same_dim,85,85,1.0,,False,5700,3247,6004,0.5696491228070175,1993,3486,0.34964912280701754,0.7637884456689037,0.775,1810,64-24-10,0.5,64-24-10,0.5,24,50,56.997996500002046
svd_crossover_same_dim,86,86,1.0,,False,5700,3495,5433,0.6131578947368421,1823,3061,0.3198245614035088,0.7945745747771414,0.7666666666666667,650,64-10,0.85,64-10,0.85,1,1,56.43030400000134
svd_crossover_same_dim,87,87,1.0,,False,5700,3805,5413,0.6675438596491228,1560,2736,0.2736842105263158,0.7248517146691482,0.7666666666666667,650,64-10,0.75,64-10,0.75,1,1,54.76717009999993
svd_crossover_same_dim,88,88,1.0,,False,5700,3421,5183,0.6001754385964913,1706,2569,0.29929824561403506,0.974547873844753,0.7,2035,64-27-10,0.85,64-27-10,0.85,281,287,55.1227385999955
svd_crossover_same_dim,89,89,1.0,,False,5700,3443,5789,0.6040350877192983,1966,3441,0.3449122807017544,0.6749771792840746,0.8083333333333333,1735,64-23-10,0.9,64-23-10,0.9,48,299,57.40974840000126
svd_crossover_same_dim,90,90,1.0,,False,5700,3558,6728,0.6242105263157894,1655,3103,0.29035087719298247,0.5949336992764762,0.8416666666666667,1435,64-19-10,0.55,64-19-10,0.55,264,280,57.746096800001396
svd_crossover_same_dim,91,91,1.0,,False,5700,3668,6271,0.6435087719298246,1660,2867,0.2912280701754386,0.5639128503373434,0.8638888888888889,2635,64-35-10,0.7,64-35-10,0.7,19,287,57.85010319999856
svd_crossover_same_dim,92,92,1.0,,False,5700,3507,5172,0.6152631578947368,1699,2646,0.2980701754385965,0.5720800936584552,0.8277777777777777,650,64-10,1.0,64-10,1.0,1,1,54.42178110000532
svd_crossover_same_dim,93,93,1.0,,False,5700,3405,6431,0.5973684210526315,2350,4332,0.41228070175438597,0.48439733701300924,0.8694444444444445,2335,64-31-10,0.8,64-31-10,0.8,256,269,60.41004709999834
svd_crossover_same_dim,94,94,1.0,,False,5700,3578,6505,0.627719298245614,2168,3730,0.38035087719298244,0.3949583124289103,0.8805555555555555,2560,64-34-10,0.75,64-34-10,0.75,35,288,62.20420870000089
svd_crossover_same_dim,95,95,1.0,,False,5700,3622,5696,0.635438596491228,1579,2590,0.2770175438596491,0.7544051639364268,0.7694444444444445,1735,64-23-10,0.4,64-23-10,0.4,57,271,54.882137599997805
svd_crossover_same_dim,96,96,1.0,,False,5700,3393,5099,0.5952631578947368,1724,2557,0.3024561403508772,0.8518498596615554,0.7166666666666667,650,64-10,0.1,64-38-10,0.7,1,1,54.68628150000586
svd_crossover_same_dim,97,97,1.0,,False,5700,3213,6273,0.5636842105263158,2221,4037,0.3896491228070175,0.6547103071733861,0.8111111111111111,1585,64-21-10,0.1,64-22-10,0.75,114,301,58.889824099998805
svd_crossover_same_dim,98,98,1.0,,False,5700,3664,7151,0.6428070175438596,1929,3935,0.33842105263157896,0.5847882515462128,0.8111111111111111,1585,64-21-10,0.15,64-41-19-10,0.35,50,243,59.27733069999522
svd_crossover_same_dim,99,99,1.0,,False,5700,3167,5431,0.5556140350877193,2073,3427,0.3636842105263158,0.833079828915977,0.75,650,64-10,1.0,64-10,1.0,1,1,57.52821820000099
